,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
2321,2321,54,0.0,168621.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2322,2322,30,0.0,119522.0,12.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0
2323,2323,48,0.0,65584.0,1.0,10.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2324,2324,28,0.0,184806.0,10.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0
2325,2325,57,0.0,113090.0,3.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2326,2326,64,4.0,210464.0,10.0,14.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,40.0,0.0
2327,2327,51,0.0,165953.0,3.0,9.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,45.0,0.0
2328,2328,29,0.0,393829.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2329,2329,30,0.0,133250.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2330,2330,34,0.0,185820.0,3.0,9.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,0.0
2331,2331,23,0.0,183772.0,5.0,12.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,70.0,0.0
2332,2332,23,0.0,231866.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2333,2333,46,4.0,318259.0,3.0,9.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2334,2334,41,0.0,184583.0,1.0,10.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,59.0,0.0
2335,2335,43,0.0,103759.0,3.0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2336,2336,48,0.0,187563.0,10.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0
2337,2337,21,5.0,51979.0,1.0,10.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0
2338,2338,33,0.0,84154.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0
2339,2339,72,0.0,99554.0,8.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,17.0
2340,2340,41,1.0,264663.0,2.0,7.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2341,2341,46,0.0,216292.0,3.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0
2342,2342,19,0.0,198668.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0
2343,2343,42,0.0,435356.0,5.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0
2344,2344,53,0.0,162951.0,7.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0
2345,2345,42,0.0,100479.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2346,2346,27,0.0,294931.0,3.0,9.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,40.0,5.0
2347,2347,33,0.0,358655.0,0.0,13.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0
2348,2348,39,2.0,31709.0,1.0,10.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0
2349,2349,60,3.0,286253.0,3.0,9.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2350,2350,48,1.0,49275.0,1.0,10.0,0.0,9.0,2.0,0.0,0.0,0.0,1485.0,50.0,0.0
2351,2351,38,0.0,206951.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2352,2352,25,0.0,211392.0,3.0,9.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,48.0,0.0
2353,2353,46,0.0,186256.0,1.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,1902.0,55.0,0.0
2354,2354,37,0.0,390243.0,3.0,9.0,2.0,10.0,3.0,4.0,0.0,0.0,0.0,45.0,0.0
2355,2355,36,1.0,166213.0,3.0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2356,2356,69,4.0,142297.0,12.0,6.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0
2357,2357,61,0.0,32209.0,7.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,2051.0,40.0,0.0
2358,2358,47,0.0,280030.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,52.0,0.0
2359,2359,51,1.0,192654.0,0.0,13.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0
2360,2360,36,0.0,187847.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2361,2361,25,0.0,171472.0,6.0,11.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,42.0,0.0
2362,2362,43,4.0,126847.0,10.0,14.0,5.0,5.0,5.0,0.0,1.0,7430.0,0.0,60.0,0.0
2363,2363,19,0.0,456736.0,1.0,10.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0
2364,2364,51,0.0,163606.0,1.0,10.0,1.0,8.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2365,2365,33,0.0,229732.0,5.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2366,2366,42,0.0,195488.0,12.0,6.0,1.0,8.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2367,2367,56,0.0,345730.0,3.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2368,2368,66,1.0,439777.0,12.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0
2369,2369,58,5.0,312351.0,0.0,13.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2370,2370,33,0.0,173730.0,10.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2371,2371,41,0.0,160893.0,5.0,12.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0
2372,2372,25,0.0,51392.0,6.0,11.0,1.0,8.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2373,2373,37,0.0,82521.0,1.0,10.0,0.0,5.0,2.0,0.0,0.0,4064.0,0.0,46.0,0.0
2374,2374,28,0.0,266316.0,8.0,4.0,0.0,1.0,2.0,0.0,0.0,3464.0,0.0,35.0,0.0
2375,2375,22,0.0,215251.0,3.0,9.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,40.0,5.0
2376,2376,37,1.0,504871.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2377,2377,26,0.0,464552.0,14.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,20.0
2378,2378,55,0.0,109015.0,0.0,13.0,1.0,4.0,3.0,0.0,1.0,0.0,1876.0,40.0,0.0
2379,2379,39,4.0,123983.0,0.0,13.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,40.0,7.0
2380,2380,56,0.0,89698.0,3.0,9.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0
2381,2381,37,0.0,132702.0,0.0,13.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2382,2382,19,0.0,216413.0,3.0,9.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,55.0,0.0
2383,2383,43,0.0,212027.0,0.0,13.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0,38.0,0.0
2384,2384,19,0.0,39026.0,3.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2385,2385,21,0.0,137320.0,1.0,10.0,2.0,8.0,1.0,4.0,0.0,0.0,0.0,20.0,0.0
2386,2386,47,0.0,185870.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0
2387,2387,59,5.0,115439.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,1977.0,40.0,0.0
2388,2388,24,1.0,166371.0,3.0,9.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0
2389,2389,19,0.0,239057.0,3.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2390,2390,72,1.0,104090.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,33.0
2391,2391,30,4.0,79190.0,10.0,14.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2392,2392,34,0.0,362787.0,12.0,6.0,5.0,2.0,5.0,4.0,1.0,0.0,0.0,30.0,0.0
2393,2393,27,0.0,94090.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2394,2394,18,0.0,257421.0,9.0,8.0,2.0,7.0,1.0,4.0,1.0,0.0,0.0,40.0,0.0
2395,2395,43,0.0,214242.0,3.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.0,17.0
2396,2396,31,0.0,97723.0,5.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2397,2397,47,0.0,213304.0,14.0,3.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,40.0,36.0
2398,2398,28,0.0,103548.0,0.0,13.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2399,2399,36,0.0,297449.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2400,2400,40,5.0,55294.0,0.0,13.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2401,2401,55,3.0,54566.0,3.0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2402,2402,20,0.0,208908.0,1.0,10.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2403,2403,33,1.0,266674.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,7298.0,0.0,56.0,0.0
2404,2404,42,3.0,208470.0,3.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2405,2405,35,0.0,190023.0,2.0,7.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2406,2406,25,0.0,306908.0,3.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2407,2407,20,0.0,249385.0,1.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0
2408,2408,22,0.0,125010.0,0.0,13.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,30.0,0.0
2409,2409,21,0.0,249271.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2410,2410,37,0.0,222450.0,14.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.0,36.0
2411,2411,32,4.0,409282.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2412,2412,28,1.0,123983.0,10.0,14.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,54.0,10.0
2413,2413,72,1.0,243769.0,4.0,15.0,2.0,5.0,3.0,0.0,0.0,0.0,1429.0,20.0,0.0
2414,2414,28,0.0,225809.0,1.0,10.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2415,2415,34,0.0,236861.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2416,2416,32,0.0,233838.0,3.0,9.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,50.0,0.0
2417,2417,36,0.0,184659.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,7298.0,0.0,40.0,0.0
2418,2418,39,0.0,86643.0,0.0,13.0,1.0,4.0,3.0,0.0,0.0,27828.0,0.0,55.0,0.0
2419,2419,72,0.0,108038.0,10.0,14.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,60.0,12.0
2420,2420,55,0.0,265579.0,1.0,10.0,4.0,4.0,3.0,0.0,1.0,2354.0,0.0,40.0,0.0
2421,2421,29,3.0,66893.0,0.0,13.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2422,2422,23,0.0,155818.0,0.0,13.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0
2423,2423,48,4.0,118972.0,12.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2424,2424,50,2.0,193720.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,1672.0,48.0,0.0
2425,2425,45,0.0,123681.0,3.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2426,2426,33,0.0,152591.0,1.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0
2427,2427,21,0.0,36011.0,1.0,10.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2428,2428,52,0.0,236222.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2429,2429,47,0.0,147322.0,3.0,9.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,40.0,29.0
2430,2430,41,0.0,101593.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0
2431,2431,59,1.0,78020.0,8.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2432,2432,43,0.0,437318.0,1.0,10.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2433,2433,33,0.0,255004.0,3.0,9.0,2.0,10.0,3.0,0.0,0.0,2354.0,0.0,61.0,0.0
2434,2434,52,0.0,186826.0,4.0,15.0,2.0,5.0,3.0,0.0,0.0,0.0,1564.0,40.0,0.0
2435,2435,33,1.0,48214.0,10.0,14.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
2436,2436,21,5.0,173534.0,1.0,10.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,40.0,26.0
2437,2437,51,1.0,43878.0,13.0,16.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0
2438,2438,43,0.0,223881.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,7298.0,0.0,40.0,0.0
2439,2439,19,0.0,255176.0,3.0,9.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0
2440,2440,45,0.0,44489.0,6.0,11.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0
2441,2441,46,1.0,204698.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2442,2442,24,0.0,153078.0,0.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,40.0,0.0
2443,2443,45,0.0,117849.0,2.0,7.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0
2444,2444,47,0.0,153883.0,0.0,13.0,0.0,5.0,2.0,4.0,0.0,7688.0,0.0,45.0,0.0
2445,2445,34,0.0,360689.0,1.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,1628.0,48.0,0.0
2446,2446,39,0.0,123535.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,40.0,31.0
2447,2447,51,1.0,71046.0,0.0,13.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0
2448,2448,41,0.0,252392.0,7.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.0,20.0
2449,2449,29,3.0,157313.0,6.0,11.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2450,2450,38,0.0,289448.0,10.0,14.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,40.0,11.0
2451,2451,29,0.0,255476.0,14.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,35.0,20.0
2452,2452,50,0.0,148121.0,1.0,10.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,40.0,0.0
2453,2453,62,0.0,67320.0,3.0,9.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,40.0,0.0
2454,2454,65,1.0,111916.0,4.0,15.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0
2455,2455,35,2.0,182148.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0
2456,2456,31,0.0,212705.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2457,2457,45,0.0,411273.0,8.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,40.0,0.0
2458,2458,36,0.0,168747.0,0.0,13.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2459,2459,29,0.0,264166.0,1.0,10.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,60.0,20.0
2460,2460,31,0.0,290964.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0
2461,2461,43,2.0,375807.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,1977.0,60.0,0.0
2462,2462,55,5.0,256984.0,1.0,10.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,40.0,0.0
2463,2463,58,0.0,220896.0,3.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2464,2464,24,0.0,118514.0,3.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2465,2465,34,0.0,190151.0,3.0,9.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,32.0,0.0
2466,2466,22,0.0,230248.0,5.0,12.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,40.0,0.0
2467,2467,40,3.0,73883.0,3.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2468,2468,47,0.0,162859.0,3.0,9.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,40.0,0.0
2469,2469,42,0.0,314369.0,3.0,9.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,45.0,0.0
2470,2470,43,0.0,245975.0,7.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0
2471,2471,45,1.0,355978.0,1.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0
2472,2472,29,0.0,198210.0,3.0,9.0,2.0,0.0,5.0,4.0,1.0,0.0,0.0,40.0,0.0
2473,2473,60,0.0,200047.0,10.0,14.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2474,2474,33,1.0,190027.0,10.0,14.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,70.0,0.0
2475,2475,32,0.0,121769.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2476,2476,46,3.0,362835.0,5.0,12.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,5.0
2477,2477,63,0.0,123157.0,3.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2478,2478,73,4.0,147703.0,3.0,9.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,15.0,0.0
2479,2479,21,4.0,244074.0,3.0,9.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,22.0,0.0
2480,2480,27,0.0,134890.0,6.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2481,2481,25,0.0,80220.0,9.0,8.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2482,2482,45,1.0,144086.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2483,2483,41,0.0,171234.0,1.0,10.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,48.0,0.0
2484,2484,20,0.0,230482.0,7.0,5.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2485,2485,34,0.0,147215.0,6.0,11.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,60.0,0.0
2486,2486,50,2.0,447144.0,10.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2487,2487,58,4.0,218724.0,3.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2488,2488,23,0.0,355856.0,0.0,13.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0
2489,2489,62,0.0,180418.0,9.0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0
2490,2490,46,0.0,185041.0,1.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,1902.0,50.0,0.0
2491,2491,51,0.0,41414.0,7.0,5.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0
2492,2492,41,5.0,253250.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,7298.0,0.0,40.0,0.0
2493,2493,38,0.0,181661.0,5.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0
2494,2494,46,1.0,315984.0,3.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2495,2495,43,0.0,203233.0,3.0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2496,2496,17,0.0,171461.0,12.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0
2497,2497,63,1.0,22228.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2498,2498,17,0.0,355559.0,9.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0
2499,2499,33,0.0,214288.0,3.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,1848.0,48.0,0.0
2500,2500,58,2.0,229116.0,4.0,15.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,70.0,0.0
2501,2501,47,0.0,219632.0,11.0,2.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,40.0,20.0
2502,2502,35,0.0,114765.0,10.0,14.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,38.0,0.0
2503,2503,26,0.0,168552.0,3.0,9.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0
2504,2504,20,0.0,112706.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0
2505,2505,62,0.0,235997.0,9.0,8.0,4.0,8.0,5.0,0.0,1.0,0.0,0.0,37.0,20.0
2506,2506,37,4.0,216473.0,3.0,9.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0
2507,2507,47,2.0,85109.0,13.0,16.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0
2508,2508,38,0.0,108947.0,3.0,9.0,1.0,7.0,3.0,0.0,0.0,2174.0,0.0,40.0,0.0
2509,2509,34,0.0,112115.0,0.0,13.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0
2510,2510,65,0.0,274637.0,7.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0
2511,2511,25,0.0,334267.0,3.0,9.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,45.0,0.0
2512,2512,48,0.0,193188.0,6.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2513,2513,36,0.0,177154.0,6.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0
2514,2514,27,0.0,538193.0,2.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,50.0,0.0
2515,2515,53,0.0,107096.0,0.0,13.0,2.0,3.0,5.0,0.0,0.0,0.0,1669.0,50.0,0.0
2516,2516,71,0.0,29770.0,1.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,28.0,0.0
2517,2517,19,5.0,116385.0,5.0,12.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0
2518,2518,36,0.0,201519.0,1.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2519,2519,45,0.0,128141.0,2.0,7.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0,3.0
2520,2520,64,0.0,237581.0,8.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,48.0,20.0
2521,2521,28,0.0,37302.0,3.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2522,2522,30,5.0,157990.0,3.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2523,2523,29,0.0,196117.0,0.0,13.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0
2524,2524,40,0.0,193459.0,5.0,12.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,6.0
2525,2525,20,0.0,87546.0,1.0,10.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0
2526,2526,35,0.0,282753.0,6.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2527,2527,29,1.0,103432.0,3.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0
2528,2528,36,0.0,69251.0,3.0,9.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,40.0,15.0
2529,2529,36,0.0,275338.0,0.0,13.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0
2530,2530,32,0.0,169768.0,0.0,13.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,40.0,0.0
2531,2531,28,0.0,320862.0,1.0,10.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0
2532,2532,27,0.0,181916.0,1.0,10.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0
2533,2533,22,0.0,303781.0,1.0,10.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,40.0,0.0
2534,2534,36,0.0,298753.0,1.0,10.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,60.0,0.0
2535,2535,21,0.0,225395.0,1.0,10.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0
2536,2536,36,0.0,37238.0,0.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,0.0
2537,2537,46,0.0,176026.0,0.0,13.0,1.0,4.0,3.0,0.0,0.0,27828.0,0.0,50.0,0.0
2538,2538,35,3.0,182863.0,0.0,13.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0
2539,2539,42,0.0,227065.0,0.0,13.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,60.0,0.0
2540,2540,37,0.0,105044.0,0.0,13.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0
2541,2541,40,0.0,199191.0,10.0,14.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,50.0,2.0
2542,2542,33,5.0,65018.0,10.0,14.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,20.0,11.0
2543,2543,36,0.0,181146.0,10.0,14.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,7.0
2544,2544,22,0.0,537222.0,0.0,13.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0
2545,2545,47,2.0,308241.0,0.0,13.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,60.0,0.0
2546,2546,39,0.0,57691.0,3.0,9.0,0.0,6.0,2.0,0.0,0.0,7298.0,0.0,40.0,0.0
2547,2547,44,1.0,53956.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0
