,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
7291,7291,23,0,184813,1,10,0,2,2,0,0,0,0,20,0
7292,7292,24,0,196678,15,1,2,7,1,0,1,0,0,30,0
7293,7293,25,0,144301,1,10,2,3,1,0,0,0,0,42,0
7294,7294,21,0,203003,12,6,0,1,2,0,0,0,0,40,0
7295,7295,26,0,187577,6,11,2,3,3,0,0,0,0,55,0
7296,7296,26,0,369166,1,10,2,9,4,0,1,0,0,65,0
7297,7297,28,4,216481,0,13,2,5,3,0,1,0,0,40,0
7298,7298,39,5,189385,1,10,3,4,5,4,1,0,0,30,0
7299,7299,60,0,185749,2,7,4,10,5,4,0,0,0,40,0
7300,7300,23,0,230824,0,13,2,5,3,0,0,0,0,40,0
7301,7301,45,1,204205,12,6,0,1,2,0,0,0,0,65,0
7302,7302,62,1,134768,9,8,0,1,2,0,0,0,0,40,0
7303,7303,42,0,245565,0,13,2,5,1,0,1,0,0,12,2
7304,7304,39,0,188038,1,10,1,6,3,0,0,0,0,40,0
7305,7305,48,4,493862,3,9,0,4,2,4,0,7298,0,38,0
7306,7306,63,0,149756,5,12,1,4,3,0,0,0,0,40,0
7307,7307,40,0,207578,5,12,0,0,2,0,0,0,1977,60,0
7308,7308,26,0,35917,3,9,0,3,2,0,0,0,0,40,0
7309,7309,42,0,263608,1,10,1,1,1,0,0,0,0,40,0
7310,7310,30,3,49593,4,15,2,5,3,4,1,0,0,40,0
7311,7311,33,0,319422,1,10,0,10,2,0,0,0,0,60,38
7312,7312,40,0,227236,3,9,0,3,2,0,0,0,0,50,0
7313,7313,31,0,162160,3,9,0,1,2,0,0,0,0,47,0
7314,7314,34,0,340940,0,13,0,3,2,0,0,7298,0,60,0
7315,7315,45,0,20534,1,10,3,1,3,0,0,0,0,41,0
7316,7316,32,1,337696,1,10,0,3,2,0,0,0,0,50,0
7317,7317,45,0,265083,14,3,1,11,5,0,1,0,0,35,20
7318,7318,31,0,159187,3,9,1,10,1,0,0,0,0,40,0
7319,7319,29,0,356133,1,10,2,5,4,0,1,0,0,40,0
7320,7320,47,5,187087,0,13,0,4,2,0,0,0,0,40,0
7321,7321,22,0,213902,14,3,2,11,4,0,1,0,0,40,36
7322,7322,20,0,117789,3,9,2,2,1,0,1,0,0,40,0
7323,7323,22,0,225156,3,9,2,8,3,0,1,0,0,40,0
7324,7324,25,0,209286,1,10,0,1,2,0,0,0,0,40,0
7325,7325,43,0,96249,3,9,0,7,2,0,0,0,0,42,0
7326,7326,59,0,236731,8,4,0,12,2,0,0,0,0,40,3
7327,7327,47,0,44216,3,9,1,4,5,0,1,0,0,45,0
7328,7328,47,3,160647,3,9,3,8,5,0,1,0,0,40,0
7329,7329,47,1,249585,1,10,0,1,2,0,0,0,0,30,0
7330,7330,21,0,211301,1,10,2,8,1,0,1,0,0,8,0
7331,7331,41,0,289886,14,3,0,2,2,3,0,0,1579,40,32
7332,7332,34,0,163110,0,13,0,1,2,0,0,0,0,45,0
7333,7333,28,0,246595,3,9,2,1,1,0,0,0,0,70,0
7334,7334,51,0,155408,3,9,5,3,3,4,1,0,0,38,0
7335,7335,61,0,72442,2,7,0,2,2,0,0,0,0,40,0
7336,7336,39,0,202937,1,10,1,0,3,0,1,0,0,40,17
7337,7337,30,0,113364,0,13,2,3,1,0,0,0,0,18,0
7338,7338,26,0,201481,0,13,2,4,3,0,1,0,0,40,0
7339,7339,27,0,191628,3,9,2,10,3,4,0,2174,0,40,0
7340,7340,36,0,284166,3,9,2,3,5,0,0,0,0,60,0
7341,7341,46,0,256522,11,2,2,7,1,0,0,0,0,40,3
7342,7342,38,0,193961,1,10,0,1,2,1,0,0,0,40,15
7343,7343,47,0,140664,0,13,1,3,3,0,0,0,0,45,0
7344,7344,35,5,49352,1,10,2,8,1,0,1,0,0,38,0
7345,7345,38,0,22245,1,10,1,4,3,0,0,0,0,50,0
7346,7346,26,0,276309,1,10,2,6,1,4,1,0,0,20,0
7347,7347,49,0,177426,3,9,1,2,3,0,1,0,0,20,0
7348,7348,38,0,189623,0,13,0,5,2,0,0,0,1887,40,0
7349,7349,38,1,200153,3,9,0,1,2,0,0,0,0,60,0
7350,7350,33,0,25610,5,12,0,3,2,3,0,0,0,40,8
7351,7351,23,0,45834,0,13,2,4,3,0,1,0,0,50,0
7352,7352,38,0,229236,3,9,0,10,2,3,0,0,0,40,3
7353,7353,21,0,308237,14,3,0,6,2,0,0,0,0,40,20
7354,7354,39,0,297847,7,5,0,2,0,4,1,3411,0,34,0
7355,7355,33,0,196898,0,13,2,5,3,0,1,0,0,40,0
7356,7356,24,0,213902,8,4,2,11,1,0,1,0,0,32,36
7357,7357,23,4,162551,0,13,2,5,1,1,1,0,0,35,11
7358,7358,34,3,149368,4,15,0,5,2,0,0,0,0,40,0
7359,7359,19,0,318822,1,10,2,8,4,0,1,0,0,40,0
7360,7360,50,1,371305,3,9,0,3,2,0,0,0,1902,60,0
7361,7361,34,0,50276,0,13,2,3,3,0,0,27828,0,40,0
7362,7362,29,5,201556,0,13,2,5,3,0,0,0,0,50,0
7363,7363,26,0,28856,0,13,2,0,3,0,1,0,0,40,0
7364,7364,28,0,102533,1,10,3,6,3,4,0,0,0,40,0
7365,7365,33,0,112115,0,13,0,4,2,0,0,0,1902,45,0
7366,7366,43,5,182254,1,10,1,8,5,0,1,0,0,40,0
7367,7367,30,0,155781,3,9,0,1,2,0,0,0,0,70,0
7368,7368,49,3,115784,1,10,0,1,2,0,0,0,0,40,0
7369,7369,33,0,162930,0,13,0,5,2,0,0,0,0,50,16
7370,7370,39,0,165799,3,9,0,4,2,0,0,0,0,40,0
7371,7371,34,0,163110,10,14,0,3,2,0,0,0,0,40,0
7372,7372,40,5,119578,0,13,2,5,5,0,1,0,0,20,0
7373,7373,29,5,243875,6,11,1,8,1,0,0,0,0,40,0
7374,7374,39,0,201410,3,9,0,6,2,0,0,0,0,40,0
7375,7375,38,0,204527,3,9,0,1,2,0,0,0,0,50,0
7376,7376,63,0,383058,0,13,0,3,2,0,0,0,1848,40,0
7377,7377,67,0,105252,10,14,0,4,2,0,0,0,0,40,0
7378,7378,33,0,215288,2,7,2,6,1,4,0,0,0,40,0
7379,7379,48,0,113598,1,10,3,8,4,4,1,0,0,40,0
7380,7380,47,0,181652,3,9,0,7,0,0,1,0,0,40,0
7381,7381,19,0,138153,1,10,2,8,1,0,1,0,0,10,0
7382,7382,43,0,188786,1,10,1,10,3,0,0,0,0,45,0
7383,7383,27,0,255582,3,9,2,7,3,0,1,0,0,40,0
7384,7384,39,0,38721,3,9,1,11,5,0,1,0,0,22,0
7385,7385,21,1,99199,3,9,0,1,2,0,0,0,0,40,0
7386,7386,38,0,187346,3,9,2,3,1,0,1,0,0,40,0
7387,7387,31,0,113364,5,12,0,7,2,0,0,0,0,20,0
7388,7388,38,5,188303,1,10,0,12,2,0,0,7688,0,40,0
7389,7389,31,0,154227,3,9,0,1,2,0,0,0,0,43,0
7390,7390,23,0,212888,1,10,2,8,3,0,1,0,0,40,0
7391,7391,31,0,232475,1,10,0,8,2,0,0,0,0,40,0
7392,7392,21,0,417668,1,10,2,2,1,0,0,0,0,20,0
7393,7393,58,0,236596,1,10,0,4,2,0,0,0,0,40,0
7394,7394,21,0,65225,1,10,2,8,3,0,1,0,0,30,0
7395,7395,22,0,112130,3,9,2,2,3,4,1,0,0,40,0
7396,7396,49,0,195554,3,9,0,10,2,0,0,0,0,44,0
7397,7397,28,0,107411,3,9,2,4,3,0,1,0,0,45,0
7398,7398,28,0,198813,3,9,2,6,1,4,1,0,0,40,0
7399,7399,56,3,101338,0,13,0,3,2,0,0,0,0,40,0
7400,7400,19,0,168601,2,7,2,2,4,0,0,0,0,30,0
7401,7401,54,3,35576,1,10,0,1,2,0,0,0,0,40,0
7402,7402,28,0,77009,8,4,1,2,5,0,1,0,0,50,0
7403,7403,58,0,234481,12,6,0,10,2,0,0,0,0,40,0
7404,7404,23,0,120172,0,13,2,4,3,0,0,0,0,40,0
7405,7405,44,0,467799,3,9,0,1,2,0,0,0,0,40,0
7406,7406,50,0,313321,5,12,1,3,3,0,1,0,0,40,0
7407,7407,52,0,310045,7,5,5,7,3,1,1,0,0,30,11
7408,7408,25,0,165315,3,9,1,3,5,0,1,0,0,37,0
7409,7409,32,0,141490,6,11,1,4,5,0,1,0,0,50,0
7410,7410,30,0,271933,3,9,1,8,3,0,1,0,0,40,0
7411,7411,27,1,208577,1,10,0,4,2,0,0,0,0,45,0
7412,7412,35,1,198841,4,15,0,5,2,0,0,0,0,50,0
7413,7413,22,0,310152,1,10,2,2,3,0,0,3325,0,40,0
7414,7414,26,0,302097,3,9,0,7,2,0,0,3464,0,48,0
7415,7415,27,0,197905,1,10,0,2,2,0,0,0,0,40,0
7416,7416,63,0,237379,12,6,0,10,2,0,0,0,0,40,0
7417,7417,50,0,213296,1,10,0,1,2,0,0,0,0,48,0
7418,7418,24,4,84257,0,13,2,5,3,0,0,0,0,50,0
7419,7419,18,0,252993,9,8,2,6,1,0,0,0,0,40,29
7420,7420,18,0,156764,2,7,2,2,1,0,0,0,0,40,0
7421,7421,54,4,224934,10,14,0,5,2,0,0,0,0,50,0
7422,7422,28,4,191177,10,14,0,5,0,0,1,0,0,20,0
7423,7423,53,3,68985,3,9,0,8,2,0,0,0,0,40,0
7424,7424,37,0,289886,1,10,2,2,4,1,0,0,0,30,19
7425,7425,59,0,95165,13,16,0,3,2,0,0,0,0,40,0
7426,7426,26,0,89648,0,13,2,4,3,0,1,0,0,50,0
7427,7427,44,2,187720,1,10,0,3,2,0,0,0,0,50,0
7428,7428,42,0,115085,3,9,0,8,2,0,0,0,0,50,0
7429,7429,24,0,188300,2,7,2,7,5,0,1,0,0,40,0
7430,7430,31,4,50442,1,10,2,4,1,2,1,0,0,32,0
7431,7431,19,0,32477,1,10,2,2,1,0,0,0,0,20,0
7432,7432,29,1,104423,1,10,0,4,4,0,0,4386,0,45,0
7433,7433,35,1,190895,0,13,1,4,3,0,0,0,0,25,0
7434,7434,40,0,254478,1,10,0,1,2,0,0,7298,0,50,0
7435,7435,38,0,27408,3,9,1,1,5,0,0,0,0,50,0
7436,7436,32,0,206365,3,9,2,2,3,4,1,0,0,40,0
7437,7437,35,1,216129,9,8,2,2,3,4,1,0,0,40,37
7438,7438,53,2,220786,1,10,4,3,3,0,1,0,0,60,0
7439,7439,38,0,22245,6,11,0,1,2,0,0,0,0,40,0
7440,7440,35,0,257042,1,10,0,5,2,0,0,0,0,50,0
7441,7441,46,0,423222,0,13,0,4,2,0,0,7688,0,40,0
7442,7442,49,0,143482,3,9,1,2,5,0,1,0,0,40,0
7443,7443,35,0,135162,1,10,0,1,2,0,0,0,0,50,0
7444,7444,48,0,47343,10,14,0,5,2,0,0,0,0,40,0
7445,7445,42,0,175515,3,9,0,1,2,0,0,0,0,40,0
7446,7446,30,0,207301,3,9,2,3,3,0,1,0,1980,40,0
7447,7447,63,0,117473,1,10,0,5,2,0,0,4386,0,40,0
7448,7448,19,0,84747,3,9,2,3,1,0,1,0,0,24,0
7449,7449,54,5,103179,13,16,0,4,2,0,0,0,1902,50,0
7450,7450,36,0,383518,1,10,0,8,0,4,1,99999,0,40,0
7451,7451,38,0,376025,8,4,0,9,2,0,0,0,0,40,0
7452,7452,45,4,209482,10,14,0,5,0,0,1,0,0,45,0
7453,7453,49,5,391585,0,13,0,4,2,0,0,15024,0,40,0
7454,7454,29,5,95423,10,14,0,8,2,0,0,0,0,36,0
7455,7455,26,0,97153,5,12,0,7,2,0,0,5178,0,40,0
7456,7456,30,1,347166,3,9,1,1,3,0,0,0,0,40,0
7457,7457,48,2,193188,0,13,0,4,2,0,0,0,0,40,0
7458,7458,28,0,249870,4,15,2,5,3,4,0,0,0,50,0
7459,7459,58,0,160662,12,6,0,1,2,0,0,0,0,40,0
7460,7460,54,0,82566,5,12,0,3,2,0,0,0,0,45,0
7461,7461,30,0,124187,3,9,2,9,1,4,0,0,0,60,0
7462,7462,54,3,33863,3,9,0,8,2,0,0,0,0,40,0
7463,7463,25,0,122756,2,7,3,7,3,4,0,0,0,35,0
7464,7464,34,0,293703,1,10,0,1,2,1,0,0,0,40,15
7465,7465,22,0,130724,1,10,2,3,1,4,0,0,0,25,0
7466,7466,34,3,172716,9,8,0,13,2,0,0,0,0,40,0
7467,7467,36,4,95462,0,13,1,5,5,0,1,0,0,40,0
7468,7468,47,2,186410,4,15,2,2,3,0,0,0,0,60,0
7469,7469,46,0,186078,1,10,2,7,3,0,1,0,0,45,0
7470,7470,17,2,183784,12,6,2,3,1,0,0,0,0,15,0
7471,7471,39,2,163057,1,10,1,1,3,0,0,0,0,99,0
7472,7472,43,4,174491,3,9,1,0,3,4,1,0,0,40,0
7473,7473,34,0,248754,2,7,2,7,3,0,0,0,0,40,0
7474,7474,51,2,213296,3,9,0,2,2,0,0,0,0,30,0
7475,7475,29,4,214706,3,9,2,2,5,0,1,0,0,40,0
7476,7476,28,0,216814,3,9,0,10,2,4,0,0,0,40,0
7477,7477,53,0,35102,1,10,1,8,3,0,1,0,0,34,0
7478,7478,31,5,110714,1,10,2,2,1,0,1,0,0,37,0
7479,7479,58,0,137506,3,9,0,7,2,0,0,0,0,40,0
7480,7480,46,5,192779,0,13,0,4,2,0,0,7688,0,40,0
7481,7481,24,0,211585,3,9,0,10,1,0,1,0,0,40,0
7482,7482,31,0,359249,6,11,2,12,1,4,0,0,0,40,0
7483,7483,39,0,314007,12,6,0,1,2,0,0,0,2051,40,0
7484,7484,25,0,171818,0,13,2,4,1,0,1,0,0,40,0
7485,7485,72,2,172407,4,15,0,5,2,0,0,99999,0,50,0
7486,7486,38,3,161463,1,10,0,2,2,4,0,0,0,40,0
7487,7487,63,0,101077,5,12,5,8,4,0,1,0,0,35,0
7488,7488,26,0,187891,3,9,2,8,3,4,0,0,0,40,0
7489,7489,48,0,174829,5,12,0,7,2,0,0,0,0,40,0
7490,7490,28,0,119793,6,11,1,4,3,0,0,10520,0,50,0
7491,7491,43,5,206927,3,9,0,5,2,0,0,0,0,40,0
7492,7492,62,0,210142,6,11,0,4,2,0,0,0,0,50,0
7493,7493,36,1,188972,13,16,3,5,5,0,1,0,0,10,4
7494,7494,54,0,189607,0,13,2,2,1,4,1,0,0,36,0
7495,7495,39,0,245053,0,13,0,5,2,0,0,0,0,50,0
7496,7496,41,4,153132,5,12,3,1,3,0,0,0,0,50,0
7497,7497,35,0,379959,3,9,1,2,3,0,1,0,0,40,0
7498,7498,23,0,188545,5,12,2,8,1,0,1,0,1974,20,0
7499,7499,65,4,205024,3,9,0,2,2,0,0,0,0,8,0
7500,7500,38,0,187069,3,9,0,10,2,0,0,0,0,45,0
7501,7501,50,5,242517,0,13,1,4,3,0,1,0,0,40,0
7502,7502,42,0,258589,3,9,2,3,3,0,0,0,0,60,0
7503,7503,25,0,282313,12,6,2,6,1,4,0,0,1602,40,0
7504,7504,22,0,79980,1,10,2,3,1,0,0,0,0,25,0
7505,7505,36,0,179468,3,9,1,1,3,0,0,0,0,40,0
7506,7506,34,0,249948,1,10,1,2,3,0,1,0,0,34,0
7507,7507,30,0,329425,1,10,2,12,1,0,0,0,0,48,0
7508,7508,42,0,201785,10,14,0,3,2,0,0,0,0,50,0
7509,7509,26,0,76491,10,14,0,5,2,0,0,0,0,20,0
7510,7510,65,4,146454,10,14,0,5,2,0,0,0,1648,4,9
7511,7511,34,0,242984,3,9,2,8,3,0,0,0,0,48,0
7512,7512,32,0,390997,11,2,2,9,3,3,0,0,0,50,20
7513,7513,37,1,268598,0,13,0,4,2,3,0,7298,0,50,3
7514,7514,64,2,179436,0,13,0,4,2,0,0,15024,0,55,0
7515,7515,29,0,267989,3,9,0,1,2,0,0,0,0,45,0
7516,7516,35,1,264627,2,7,1,4,5,0,1,0,0,84,0
7517,7517,22,0,223019,3,9,2,8,3,0,1,0,0,40,0
7518,7518,47,0,204692,3,9,0,1,2,0,0,0,0,40,0
7519,7519,39,4,357173,5,12,1,5,3,0,0,0,0,59,0
7520,7520,43,0,110556,3,9,3,4,5,4,1,0,0,40,0
7521,7521,24,4,103277,0,13,2,5,1,0,1,0,0,50,0
7522,7522,39,1,187693,3,9,0,1,2,0,0,0,0,72,0
7523,7523,49,1,48495,3,9,0,4,2,0,0,0,0,45,0
7524,7524,55,3,88876,10,14,0,4,2,1,0,0,0,60,0
7525,7525,49,4,337768,10,14,0,4,2,0,0,0,0,50,0
7526,7526,48,0,299291,3,9,0,10,2,0,0,0,0,44,0
7527,7527,45,2,181307,4,15,0,5,2,0,0,15024,0,43,0
7528,7528,39,0,101146,3,9,1,5,3,0,1,4650,0,40,0
7529,7529,20,0,286166,3,9,2,3,3,0,0,0,0,48,0
7530,7530,30,0,241259,6,11,0,10,2,0,0,0,0,40,0
7531,7531,30,0,373914,2,7,0,1,2,0,0,0,0,40,0
7532,7532,35,2,202027,1,10,1,4,3,0,0,0,0,60,0
7533,7533,41,0,29762,3,9,0,1,2,0,0,0,0,52,0
7534,7534,53,1,162576,8,4,0,0,2,0,0,0,0,99,0
7535,7535,36,0,179666,9,8,0,1,2,3,0,0,0,40,0
7536,7536,44,4,193882,6,11,2,0,3,0,0,0,1340,40,0
7537,7537,31,0,123273,3,9,2,3,1,4,1,0,0,40,0
7538,7538,21,0,103205,3,9,0,7,2,0,0,0,0,40,0
7539,7539,35,0,153790,1,10,2,3,3,2,1,0,0,40,0
7540,7540,35,0,61518,3,9,0,4,2,0,0,0,0,35,0
7541,7541,45,0,123283,3,9,3,7,5,4,1,0,0,15,0
7542,7542,31,0,196227,3,9,3,2,3,0,1,0,0,40,0
7543,7543,45,0,230979,1,10,5,8,3,0,1,0,0,40,0
7544,7544,53,0,268545,3,9,0,1,2,4,0,0,0,40,18
7545,7545,30,0,227359,1,10,2,1,5,0,0,0,0,40,0
7546,7546,44,0,442035,1,10,1,5,3,0,1,0,0,40,0
7547,7547,32,0,316589,0,13,0,4,2,0,0,0,0,40,0
7548,7548,17,0,168807,8,4,2,1,3,0,0,0,0,45,0
7549,7549,62,1,71467,0,13,0,1,2,0,0,0,0,55,0
7550,7550,40,0,375603,3,9,1,8,5,4,0,0,0,40,0
7551,7551,28,0,30912,3,9,0,2,2,0,0,0,0,43,0
7552,7552,46,0,318259,6,11,1,0,4,0,1,0,0,36,0
7553,7553,28,0,31778,0,13,2,6,1,0,0,0,0,40,0
7554,7554,38,0,225707,3,9,0,7,2,0,0,0,0,40,12
7555,7555,58,0,140363,3,9,1,3,3,0,0,0,0,36,0
7556,7556,41,0,171615,1,10,0,2,2,0,0,0,0,48,0
7557,7557,27,0,357348,3,9,3,2,5,0,1,0,0,50,0
7558,7558,73,0,199362,3,9,0,2,2,0,0,0,0,30,0
7559,7559,37,0,98776,3,9,0,9,2,0,0,0,0,15,0
7560,7560,65,0,225580,3,9,1,3,3,0,1,0,0,20,0
7561,7561,39,0,119272,12,6,1,10,3,0,0,0,0,40,0
7562,7562,47,0,148884,3,9,0,10,2,0,0,0,0,60,0
7563,7563,21,0,210355,2,7,2,5,3,0,1,0,0,24,0
7564,7564,20,0,190429,1,10,2,2,3,0,1,0,0,40,0
7565,7565,48,0,25468,10,14,1,4,3,0,0,99999,0,50,0
7566,7566,43,0,111483,1,10,0,3,2,0,0,7298,0,40,0
7567,7567,44,3,38434,10,14,2,5,3,0,1,0,0,40,0
7568,7568,51,0,204322,6,11,0,6,2,0,0,0,0,40,0
7569,7569,70,0,304570,0,13,4,7,4,1,0,0,0,32,15
7570,7570,30,0,123397,3,9,2,6,5,0,1,0,0,40,0
7571,7571,22,0,202871,6,11,0,2,2,0,0,0,0,44,0
7572,7572,45,1,49595,1,10,0,4,2,0,0,0,0,80,0
7573,7573,28,0,398918,3,9,2,0,3,0,0,0,0,40,0
7574,7574,67,1,217892,13,16,0,5,2,0,0,10605,0,35,0
7575,7575,28,0,129460,6,11,0,6,0,0,1,0,0,30,26
7576,7576,46,0,166809,3,9,1,8,5,0,1,0,0,40,0
7577,7577,32,0,113364,1,10,2,8,3,0,0,0,0,30,0
7578,7578,90,0,47929,3,9,0,7,2,0,0,0,0,40,0
7579,7579,44,4,290403,6,11,1,12,1,0,1,0,0,40,12
7580,7580,34,0,227282,1,10,2,1,3,0,0,0,0,40,0
7581,7581,50,0,195784,9,8,1,6,5,0,0,0,0,40,0
7582,7582,45,4,374450,3,9,0,10,0,0,1,5178,0,40,0
7583,7583,37,0,341672,0,13,3,0,3,1,0,0,0,40,15
7584,7584,34,0,191291,1,10,2,1,3,0,0,0,0,40,0
7585,7585,34,0,101510,0,13,1,3,3,0,1,0,0,50,0
7586,7586,35,2,64874,5,12,2,3,1,0,0,0,0,40,0
7587,7587,20,0,219122,1,10,2,2,3,0,0,0,0,40,0
7588,7588,29,1,169544,3,9,0,10,2,0,0,5178,0,40,0
7589,7589,38,0,108140,0,13,1,0,4,0,0,0,0,40,0
7590,7590,21,0,221157,3,9,2,2,1,4,1,0,0,30,0
7591,7591,26,5,105787,0,13,2,5,1,0,0,0,0,40,0
7592,7592,19,0,170800,1,10,2,2,1,0,0,0,0,20,0
7593,7593,32,0,47932,3,9,0,6,2,0,0,0,0,40,0
7594,7594,35,0,177121,3,9,1,2,3,0,1,0,0,35,0
7595,7595,35,0,142282,1,10,3,2,5,0,1,0,0,25,0
7596,7596,46,0,195023,3,9,5,7,3,0,1,0,0,40,29
7597,7597,42,0,251229,0,13,0,10,2,0,0,0,0,40,0
7598,7598,50,0,189183,3,9,0,8,2,0,0,0,0,40,0
7599,7599,19,0,301606,1,10,2,2,1,4,0,0,0,35,0
7600,7600,60,0,82388,1,10,0,12,2,0,0,0,0,38,0
7601,7601,21,0,57211,3,9,2,1,1,0,0,0,0,40,0
7602,7602,43,3,77370,3,9,0,10,2,0,0,0,0,40,0
7603,7603,32,0,211349,12,6,0,10,2,0,0,0,0,40,0
7604,7604,23,0,145389,1,10,0,3,0,0,1,0,0,40,0
7605,7605,55,0,115439,4,15,0,4,2,0,0,99999,0,40,0
7606,7606,52,0,443742,1,10,1,4,3,0,0,0,0,60,0
7607,7607,26,0,152436,3,9,1,8,3,0,1,0,0,50,0
7608,7608,21,4,193130,1,10,2,8,3,0,1,0,0,40,0
7609,7609,39,0,370795,3,9,2,8,5,4,1,0,0,40,0
7610,7610,22,0,403519,3,9,0,7,2,0,0,0,0,40,0
7611,7611,32,0,194981,3,9,0,0,0,0,1,0,0,36,0
7612,7612,45,0,238567,0,13,0,4,2,0,0,0,0,40,2
7613,7613,34,4,234096,5,12,0,5,2,0,0,0,0,40,0
7614,7614,30,0,257849,8,4,0,1,2,0,0,0,0,48,0
7615,7615,49,0,168337,14,3,0,1,2,0,0,0,0,40,0
7616,7616,24,0,145964,0,13,2,4,5,0,0,0,0,40,0
7617,7617,55,0,202220,3,9,0,2,0,4,1,2407,0,35,0
7618,7618,30,0,197058,5,12,2,5,3,0,1,0,0,40,0
7619,7619,36,5,168894,6,11,5,12,1,0,1,0,0,40,5
7620,7620,19,0,120277,3,9,2,2,3,0,1,0,0,30,0
7621,7621,51,0,237735,3,9,0,6,2,0,0,3103,0,40,0
7622,7622,56,1,48102,1,10,0,4,0,0,1,0,1977,50,0
7623,7623,63,0,100099,3,9,5,1,3,0,0,0,0,40,0
7624,7624,34,5,103371,6,11,2,8,5,0,1,0,0,40,0
7625,7625,21,0,455361,7,5,2,2,5,0,0,0,0,35,20
7626,7626,51,0,189551,3,9,1,1,1,4,0,0,0,40,0
7627,7627,37,0,117381,3,9,0,0,2,0,0,0,0,80,0
7628,7628,41,0,140886,3,9,0,9,2,0,0,0,0,40,0
7629,7629,25,0,80312,6,11,2,8,3,0,1,4865,0,40,0
7630,7630,44,2,456236,1,10,1,3,1,0,0,0,0,45,0
7631,7631,46,0,188027,1,10,2,4,5,0,1,0,0,45,0
7632,7632,26,0,147982,2,7,1,1,3,0,1,0,0,40,0
7633,7633,23,0,60331,1,10,1,4,3,0,0,0,0,50,0
7634,7634,19,0,256979,3,9,2,1,4,0,0,0,0,35,0
7635,7635,50,0,164198,5,12,0,6,2,4,0,15024,0,45,0
7636,7636,69,0,102874,3,9,4,8,3,0,1,0,0,24,0
7637,7637,31,0,348491,0,13,2,4,3,4,1,0,0,40,0
7638,7638,71,5,100063,3,9,0,1,2,4,0,0,0,40,0
7639,7639,31,0,168906,0,13,1,4,3,0,1,0,0,50,0
7640,7640,55,0,134120,12,6,0,1,2,0,0,99999,0,40,0
7641,7641,25,0,209227,0,13,2,5,1,0,1,0,0,21,0
7642,7642,45,0,81132,3,9,0,2,2,1,0,0,0,40,15
7643,7643,57,0,141326,3,9,0,3,2,0,0,0,0,50,0
7644,7644,37,0,197429,3,9,0,6,2,0,0,0,0,45,0
7645,7645,58,0,183870,3,9,1,8,3,0,1,0,0,40,0
7646,7646,50,4,120190,10,14,1,5,3,0,1,0,0,45,0
7647,7647,67,0,105216,1,10,4,5,3,0,1,0,0,16,0
7648,7648,21,0,105577,1,10,2,2,1,0,1,0,0,30,0
7649,7649,35,0,246449,3,9,2,2,3,0,0,3325,0,50,0
7650,7650,46,3,341762,0,13,0,5,2,0,0,7688,0,45,0
7651,7651,26,0,252406,3,9,3,8,5,0,1,0,0,40,0
7652,7652,63,5,216871,1,10,0,8,2,0,0,0,1740,40,0
7653,7653,50,1,167728,13,16,0,5,2,0,0,0,0,60,0
7654,7654,32,1,420895,0,13,0,3,2,0,0,0,0,47,0
7655,7655,28,0,98010,1,10,5,8,1,0,1,0,0,40,0
7656,7656,41,0,138907,3,9,1,11,4,4,1,0,0,40,0
7657,7657,50,0,158948,8,4,0,1,2,0,0,3411,0,40,0
7658,7658,39,0,87556,10,14,2,5,3,0,0,6849,0,40,0
7659,7659,22,0,113062,0,13,2,5,1,0,1,0,0,40,0
7660,7660,30,0,158002,1,10,2,1,4,0,0,0,0,55,26
7661,7661,53,0,122109,3,9,3,8,5,0,1,0,1876,38,0
7662,7662,51,0,220537,3,9,1,7,3,0,1,0,0,40,0
7663,7663,49,0,160187,7,5,5,2,3,4,1,0,0,16,18
7664,7664,32,0,130057,0,13,0,4,2,0,0,0,0,45,0
7665,7665,23,0,376383,3,9,2,2,5,0,0,0,0,35,20
7666,7666,39,0,202950,0,13,2,4,3,0,0,0,0,45,0
7667,7667,61,1,115882,11,2,0,1,2,0,0,0,0,20,0
7668,7668,27,4,229223,1,10,2,12,1,0,1,0,0,40,0
7669,7669,31,0,373432,7,5,0,1,2,0,0,0,0,43,0
7670,7670,61,1,244087,3,9,0,1,2,0,0,0,0,52,0
7671,7671,20,0,219262,2,7,2,1,3,0,0,0,0,60,0
7672,7672,30,0,129227,3,9,4,8,3,0,1,0,0,40,0
7673,7673,26,0,276548,3,9,0,3,0,0,1,0,0,20,0
7674,7674,38,0,107630,0,13,0,4,2,0,0,0,0,40,0
7675,7675,40,2,144371,0,13,0,1,2,0,0,0,0,15,0
7676,7676,37,1,218249,2,7,1,5,5,4,1,0,0,30,0
7677,7677,23,0,292023,3,9,2,7,1,0,0,0,0,30,0
7678,7678,47,1,370119,0,13,0,3,2,0,0,15024,0,50,0
7679,7679,39,0,706180,0,13,1,3,5,0,1,0,0,40,0
7680,7680,28,0,201861,1,10,0,7,2,0,0,0,0,45,0
7681,7681,72,6,121004,3,9,0,2,2,0,0,0,0,55,0
7682,7682,22,0,212114,0,13,2,6,1,0,1,0,0,15,0
7683,7683,25,0,176047,3,9,2,7,1,0,1,2176,0,40,0
7684,7684,57,0,199572,2,7,0,7,2,0,0,0,0,40,0
7685,7685,34,5,112062,10,14,2,5,5,0,1,0,0,40,0
7686,7686,20,0,140764,1,10,2,2,1,0,1,0,0,20,0
